state,county,tract,kfr_pooled_pooled_p25,par_rank_pooled_pooled_mean,kid_pooled_pooled_n,kid_black_pooled_n,geoid
17,97,862605,0.36188549,0.39742041,1205.0,325.0,17097862605
17,97,862700,0.32613975,0.34401253,1749.0,348.0,17097862700
17,97,862800,0.31971925,0.4015018,931.0,741.0,17097862800
17,97,862901,0.33422664,0.35325155,1386.0,413.0,17097862901
17,97,862902,0.33692685,0.33219674,902.0,592.0,17097862902
17,97,863003,0.12255348,0.67280763,1679.0,392.0,17097863003
17,97,863004,0.35493749,0.50334847,764.0,179.0,17097863004
17,97,863005,,,945.0,221.0,17097863005
17,97,863100,0.29366338,0.34921917,865.0,651.0,17097863100
17,97,863201,0.33312589,0.45047528,1039.0,672.0,17097863201
17,97,863202,0.47674462,0.77409434,1572.0,29.0,17097863202
17,97,863300,0.37666056,0.89664495,989.0,5.0,17097863300
17,97,863400,0.51046538,0.88250852,1032.0,6.0,17097863400
17,97,863500,0.52804905,0.87937796,1021.0,4.0,17097863500
17,97,863601,0.47444925,0.84561235,1154.0,20.0,17097863601
17,97,863603,0.49022087,0.90630591,1246.0,29.0,17097863603
17,97,863604,0.55970764,0.86191809,879.0,8.0,17097863604
17,97,863701,0.44498423,0.78877872,1207.0,19.0,17097863701
17,97,863702,0.48868331,0.84216183,882.0,27.0,17097863702
17,97,863801,0.53022343,0.84146523,1156.0,10.0,17097863801
17,97,863902,0.53645813,0.64556724,901.0,30.0,17097863902
17,97,863903,0.52560437,0.8025471,1348.0,13.0,17097863903
17,97,863904,0.62633711,0.8364073,977.0,3.0,17097863904
17,97,864001,0.46975824,0.69239718,1797.0,41.0,17097864001
17,97,864002,0.41484979,0.48492029,1945.0,41.0,17097864002
17,97,864101,0.51141554,0.79438895,785.0,8.0,17097864101
17,97,864105,0.59371871,0.77228087,1553.0,20.0,17097864105
17,97,864106,0.44791934,0.72974789,1396.0,16.0,17097864106
17,97,864107,0.56006461,0.75688827,1714.0,32.0,17097864107
17,97,864108,0.46244022,0.68454629,1779.0,34.0,17097864108
17,97,864203,0.42454997,0.66803366,1091.0,4.0,17097864203
17,97,864204,0.41109645,0.65547323,1074.0,15.0,17097864204
17,97,864205,0.48157063,0.68050462,1435.0,15.0,17097864205
17,97,864206,0.39467138,0.65161306,693.0,0.0,17097864206
17,97,864303,0.51035118,0.86257386,1229.0,7.0,17097864303
17,97,864305,0.60178047,0.87169778,711.0,6.0,17097864305
17,97,864306,0.51640266,0.85374254,620.0,3.0,17097864306
17,97,864307,0.42602578,0.83123034,420.0,2.0,17097864307
17,97,864308,0.54453355,0.80546767,1188.0,9.0,17097864308
17,97,864402,0.54820567,0.8440088,2080.0,19.0,17097864402
17,97,864403,0.46496284,0.86983788,1250.0,10.0,17097864403
17,97,864407,0.6268279,0.86669916,1699.0,7.0,17097864407
17,97,864408,0.4793357,0.73149943,1418.0,8.0,17097864408
17,97,864409,0.57065296,0.7114265,1243.0,24.0,17097864409
17,97,864410,0.57746845,0.79944432,2074.0,18.0,17097864410
17,97,864411,0.50542033,0.86967754,1743.0,5.0,17097864411
17,97,864412,0.54213047,0.82845402,1476.0,12.0,17097864412
17,97,864505,0.57450229,0.69126028,1415.0,22.0,17097864505
17,97,864510,0.45980188,0.49609748,1180.0,27.0,17097864510
17,97,864511,0.47236288,0.66689432,1851.0,47.0,17097864511
17,97,864512,0.52461714,0.85903376,1744.0,12.0,17097864512
17,97,864513,0.62089419,0.80056208,1842.0,26.0,17097864513
17,97,864514,0.59672898,0.76355684,443.0,2.0,17097864514
17,97,864515,0.59250081,0.80334711,810.0,3.0,17097864515
17,97,864516,0.54084408,0.7940774,1473.0,11.0,17097864516
17,97,864517,0.6001603,0.82987136,1155.0,14.0,17097864517
17,97,864518,0.6049338,0.78826946,1941.0,7.0,17097864518
17,97,864519,0.57623762,0.76628703,1518.0,14.0,17097864519
17,97,864520,0.56067991,0.7519275,1907.0,16.0,17097864520
17,97,864521,0.61355609,0.75601065,269.0,4.0,17097864521
17,97,864522,0.59933519,0.89512461,1487.0,2.0,17097864522
17,97,864601,0.5072543,0.92124659,1342.0,8.0,17097864601
17,97,864602,0.60119641,0.91331643,1375.0,6.0,17097864602
17,97,864700,0.49862707,0.85329461,841.0,10.0,17097864700
17,97,864801,0.52503043,0.81194603,1421.0,3.0,17097864801
17,97,864802,0.53310728,0.87054849,941.0,2.0,17097864802
17,97,864901,0.51443923,0.85240924,1377.0,6.0,17097864901
17,97,864903,0.5709579,0.80863285,1547.0,3.0,17097864903
17,97,864904,0.68362838,0.86525017,531.0,1.0,17097864904
17,97,865000,0.42894864,0.82502276,397.0,4.0,17097865000
17,97,865200,0.38345987,0.5279603,915.0,17.0,17097865200
17,97,865300,0.47462067,0.83532983,1423.0,8.0,17097865300
17,97,865400,0.40412819,0.63865626,894.0,19.0,17097865400
17,97,865501,0.47633097,0.74374419,845.0,65.0,17097865501
17,97,865502,0.70274991,0.85897613,673.0,8.0,17097865502
17,97,865600,0.63421667,0.91334194,1050.0,6.0,17097865600
17,97,865700,0.49804711,0.84052962,1623.0,31.0,17097865700
17,97,865801,0.54133695,0.75838095,729.0,4.0,17097865801
17,97,865802,0.55626637,0.86935127,1008.0,14.0,17097865802
17,97,866000,0.52918702,0.75342965,1082.0,16.0,17097866000
17,97,866100,0.32007048,0.35384536,1074.0,272.0,17097866100
17,97,866200,0.51142287,0.89178109,1160.0,25.0,17097866200
17,111,860807,,,,,17111860807
17,111,864203,,,,,17111864203
17,111,864204,,,,,17111864204
17,111,864303,,,,,17111864303
17,111,870101,0.49611464,0.68005943,1632.0,3.0,17111870101
17,111,870102,0.38867491,0.73820466,1736.0,2.0,17111870102
17,111,870200,0.46217129,0.6357609,1513.0,6.0,17111870200
17,111,870301,0.39731377,0.5731743,1299.0,9.0,17111870301
17,111,870302,0.43778259,0.54183292,1249.0,8.0,17111870302
17,111,870401,0.43609548,0.68024105,1816.0,8.0,17111870401
17,111,870402,0.46109775,0.59636438,1287.0,8.0,17111870402
17,111,870500,0.43245459,0.6620422,2218.0,2.0,17111870500
17,111,870603,0.43553644,0.60300964,1357.0,10.0,17111870603
17,111,870604,0.46070093,0.66821206,1327.0,6.0,17111870604
17,111,870605,0.46162057,0.70738554,1150.0,3.0,17111870605
17,111,870606,0.4556596,0.65369529,928.0,5.0,17111870606
17,111,870702,0.45265073,0.68656641,1973.0,7.0,17111870702
17,111,870703,0.57662725,0.7300325,1422.0,3.0,17111870703
17,111,870704,0.48899367,0.61562109,1185.0,1.0,17111870704
17,111,870803,0.53434014,0.83134025,2467.0,7.0,17111870803
17,111,870807,0.46160504,0.72571212,1258.0,12.0,17111870807
17,111,870808,0.53596449,0.76822084,1067.0,5.0,17111870808
17,111,870809,0.47272435,0.75659537,1731.0,16.0,17111870809
17,111,870810,0.48420629,0.69774264,1420.0,5.0,17111870810
17,111,870811,0.44379142,0.62884986,1304.0,18.0,17111870811
17,111,870812,0.42246035,0.65784645,1555.0,4.0,17111870812
17,111,870902,0.49766755,0.73355764,1512.0,12.0,17111870902
17,111,870903,0.4558444,0.5303753,887.0,11.0,17111870903
17,111,870904,0.47608,0.67740065,1384.0,10.0,17111870904
17,111,870905,0.45017532,0.61074001,1186.0,12.0,17111870905
17,111,871003,0.48769271,0.67919463,1291.0,2.0,17111871003
17,111,871004,0.46154982,0.67341238,1338.0,10.0,17111871004
17,111,871104,0.50750887,0.66491908,1951.0,40.0,17111871104
17,111,871105,0.47423401,0.77411276,1105.0,11.0,17111871105
17,111,871106,0.40511438,0.73950648,1918.0,19.0,17111871106
17,111,871107,0.56248182,0.80091906,1350.0,12.0,17111871107
17,111,871108,0.39907557,0.77088499,1467.0,13.0,17111871108
17,111,871109,0.49618444,0.68462735,1322.0,12.0,17111871109
17,111,871201,0.49120495,0.76097876,2064.0,5.0,17111871201
17,111,871202,0.46019694,0.67171961,1779.0,24.0,17111871202
17,111,871205,0.41312748,0.65564752,1522.0,17.0,17111871205
17,111,871206,0.60641658,0.79824609,1812.0,22.0,17111871206
17,111,871207,0.52197832,0.70347339,1530.0,15.0,17111871207
17,111,871208,0.41279584,0.77819008,1313.0,12.0,17111871208
17,111,871209,0.42524347,0.69929141,1155.0,11.0,17111871209
17,111,871301,0.45528468,0.72655863,1400.0,11.0,17111871301
17,111,871304,0.47720882,0.7441926,908.0,4.0,17111871304
17,111,871305,0.41213465,0.74609375,1690.0,2.0,17111871305
17,111,871306,0.4814617,0.74833953,2546.0,10.0,17111871306
17,111,871307,0.46637928,0.78119928,1812.0,6.0,17111871307
17,111,871310,0.55245835,0.75055778,1358.0,14.0,17111871310
17,111,871311,0.51776177,0.66972107,1394.0,15.0,17111871311
17,111,871402,0.43571985,0.7379818,1970.0,6.0,17111871402
17,111,871404,0.49269435,0.73208463,1541.0,20.0,17111871404
17,111,871500,0.4805567,0.73661637,1804.0,7.0,17111871500
17,111,871600,0.51181644,0.73405904,1291.0,5.0,17111871600
17,197,880105,0.44461307,0.63574797,1790.0,302.0,17197880105
17,197,880106,0.43241617,0.60508001,1395.0,353.0,17197880106
17,197,880107,0.4576281,0.6005823,1653.0,480.0,17197880107
17,197,880109,0.44760832,0.67398411,1710.0,446.0,17197880109
17,197,880111,0.41673768,0.5572257,1091.0,177.0,17197880111
17,197,880112,0.37744281,0.62283385,660.0,103.0,17197880112
17,197,880113,0.37710384,0.48284206,1397.0,357.0,17197880113
17,197,880114,0.42319074,0.48189181,810.0,272.0,17197880114
17,197,880115,0.38234475,0.52922004,828.0,278.0,17197880115
17,197,880116,0.45336974,0.67087215,816.0,271.0,17197880116
17,197,880117,0.37478939,0.57014036,944.0,314.0,17197880117
17,197,880118,0.53809881,0.90169203,1850.0,23.0,17197880118
17,197,880119,0.53031439,0.85527879,1694.0,22.0,17197880119
17,197,880120,0.43714923,0.71416873,1546.0,350.0,17197880120
17,197,880121,0.42104018,0.64165795,1493.0,338.0,17197880121
17,197,880202,0.4236367,0.60384411,1173.0,74.0,17197880202
17,197,880203,0.40639046,0.5661059,671.0,17.0,17197880203
17,197,880204,0.46034646,0.61477476,1018.0,25.0,17197880204
17,197,880303,0.58805746,0.82443392,1764.0,35.0,17197880303
17,197,880304,0.54937917,0.87527001,2329.0,47.0,17197880304
17,197,880305,0.56885517,0.88020927,1015.0,45.0,17197880305
17,197,880306,0.5027681,0.80309957,1433.0,63.0,17197880306
17,197,880307,0.49188471,0.77026308,1104.0,49.0,17197880307
17,197,880308,0.55150622,0.80520678,1457.0,64.0,17197880308
17,197,880309,0.49839315,0.82176131,970.0,43.0,17197880309
17,197,880310,0.4794758,0.69834602,2086.0,92.0,17197880310
17,197,880312,0.41588876,0.87824249,1653.0,73.0,17197880312
17,197,880313,0.44343007,0.63025683,2108.0,93.0,17197880313
17,197,880314,0.49172574,0.75673038,1252.0,55.0,17197880314
17,197,880404,0.52952605,0.76316112,1492.0,4.0,17197880404
17,197,880408,0.46004003,0.61465883,1047.0,49.0,17197880408
17,197,880410,0.46806923,0.59635657,1767.0,83.0,17197880410
17,197,880411,0.46536726,0.72381157,705.0,33.0,17197880411
17,197,880412,0.47162271,0.69391644,945.0,22.0,17197880412
17,197,880414,0.44020876,0.70133066,955.0,23.0,17197880414
17,197,880415,0.4147011,0.62318689,1607.0,38.0,17197880415
17,197,880416,0.46827719,0.69966447,581.0,12.0,17197880416
17,197,880417,0.44296634,0.72171986,482.0,10.0,17197880417
17,197,880418,0.41490591,0.74970526,1000.0,20.0,17197880418
17,197,880419,0.43872115,0.66747808,1671.0,33.0,17197880419
17,197,880420,0.43946394,0.6311962,1930.0,38.0,17197880420
17,197,880421,0.43434083,0.74459565,1067.0,21.0,17197880421
17,197,880502,0.46380222,0.63054633,1636.0,9.0,17197880502
17,197,880503,0.45978567,0.60375613,562.0,36.0,17197880503
17,197,880505,0.39862013,0.55467653,1016.0,66.0,17197880505
17,197,880507,0.41757539,0.49482232,907.0,59.0,17197880507
17,197,880601,0.53684795,0.75302207,791.0,3.0,17197880601
17,197,880602,0.47357494,0.58429003,903.0,4.0,17197880602
17,197,880701,0.501522,0.59269542,954.0,268.0,17197880701
17,197,880702,0.33931339,0.39358735,613.0,172.0,17197880702
17,197,880901,0.48288107,0.68843448,980.0,46.0,17197880901
17,197,880903,0.37223893,0.53297114,421.0,20.0,17197880903
17,197,880905,0.38060305,0.580576,424.0,20.0,17197880905
17,197,881001,0.48595357,0.69035226,1370.0,3.0,17197881001
17,197,881002,0.63136011,0.75900787,1623.0,1.0,17197881002
17,197,881005,0.54629159,0.78103095,1152.0,2.0,17197881005
17,197,881006,0.48919451,0.73347056,608.0,0.0,17197881006
17,197,881007,0.50943482,0.80243504,684.0,8.0,17197881007
17,197,881009,0.50595307,0.72505683,887.0,10.0,17197881009
17,197,881010,0.52611953,0.73268342,468.0,5.0,17197881010
17,197,881011,0.55924153,0.77038163,967.0,3.0,17197881011
17,197,881012,0.44839793,0.74678165,863.0,2.0,17197881012
17,197,881105,0.50442272,0.80630618,1123.0,7.0,17197881105
17,197,881107,0.4958373,0.6927315,595.0,4.0,17197881107
17,197,881108,0.51423371,0.73769087,1335.0,8.0,17197881108
17,197,881109,0.4770484,0.74438709,979.0,5.0,17197881109
17,197,881111,0.49552998,0.7633363,712.0,4.0,17197881111
17,197,881112,0.4571844,0.71335596,1148.0,6.0,17197881112
17,197,881113,0.53132862,0.72140819,1074.0,3.0,17197881113
17,197,881115,0.49225417,0.6941945,1163.0,3.0,17197881115
17,197,881116,0.56483233,0.7757929,1133.0,3.0,17197881116
17,197,881200,0.28733909,0.4183065,1835.0,1418.0,17197881200
17,197,881301,0.35867018,0.37553483,1240.0,134.0,17197881301
17,197,881302,0.40694386,0.37152743,662.0,71.0,17197881302
17,197,881401,0.37804201,0.54347378,680.0,28.0,17197881401
17,197,881402,0.44905421,0.59376997,651.0,26.0,17197881402
17,197,881500,0.44543526,0.65019941,605.0,35.0,17197881500
17,197,881601,0.4356207,0.70415872,343.0,99.0,17197881601
17,197,881603,0.33103877,0.49165037,629.0,181.0,17197881603
17,197,881604,0.33953658,0.62247014,492.0,142.0,17197881604
17,197,881700,0.49556562,0.72699273,733.0,24.0,17197881700
17,197,881800,0.39249939,0.52093768,1045.0,101.0,17197881800
17,197,881900,0.33852482,0.33753186,1260.0,555.0,17197881900
17,197,882000,0.31928369,0.28977233,911.0,498.0,17197882000
17,197,882100,0.37739068,0.37397853,1062.0,166.0,17197882100
17,197,882200,0.38841021,0.43450421,1415.0,162.0,17197882200
17,197,882300,0.34144315,0.5049721,1098.0,101.0,17197882300
17,197,882400,0.33416012,0.37093458,1361.0,846.0,17197882400
17,197,882500,0.31364891,0.27712995,1009.0,853.0,17197882500
17,197,882601,0.42817339,0.61283386,799.0,119.0,17197882601
17,197,882602,0.40364596,0.45832744,758.0,113.0,17197882602
17,197,882701,0.52423644,0.62952483,592.0,79.0,17197882701
17,197,882702,0.3356947,0.55262876,764.0,103.0,17197882702
17,197,882801,0.40771663,0.62627459,450.0,97.0,17197882801
17,197,882802,0.38601553,0.49855044,519.0,112.0,17197882802
17,197,882900,0.37169623,0.53587329,563.0,4.0,17197882900
17,197,883000,0.34774444,0.50092536,951.0,484.0,17197883000
17,197,883100,0.33502614,0.51743776,1328.0,860.0,17197883100
17,197,883206,0.43406394,0.67275876,997.0,86.0,17197883206
17,197,883208,0.42597637,0.65484786,785.0,69.0,17197883208
17,197,883209,0.45411649,0.68715489,780.0,68.0,17197883209
17,197,883210,0.4258987,0.74781007,564.0,103.0,17197883210
17,197,883211,0.39087471,0.66663295,1317.0,241.0,17197883211
17,197,883212,0.45251328,0.77967805,897.0,14.0,17197883212
17,197,883213,0.46463275,0.79543561,919.0,14.0,17197883213
17,197,883214,0.39733669,0.74933499,261.0,10.0,17197883214
17,197,883215,0.4393414,0.61676967,1106.0,42.0,17197883215
17,197,883216,0.56402904,0.75644958,328.0,13.0,17197883216
17,197,883303,0.45251143,0.81362826,978.0,2.0,17197883303
17,197,883304,0.61919397,0.70251369,395.0,6.0,17197883304
17,197,883305,0.46946758,0.75886875,791.0,1.0,17197883305
17,197,883306,0.40619236,0.71189505,964.0,2.0,17197883306
17,197,883307,0.46478444,0.71165723,912.0,14.0,17197883307
17,197,883401,0.43905932,0.64027774,1018.0,3.0,17197883401
17,197,883402,0.37486145,0.59648001,498.0,2.0,17197883402
17,197,883504,0.48103571,0.76248741,844.0,15.0,17197883504
17,197,883505,0.52648509,0.77155328,2008.0,71.0,17197883505
17,197,883507,0.52305382,0.70957339,758.0,2.0,17197883507
17,197,883509,0.47962052,0.73042136,854.0,2.0,17197883509
17,197,883510,0.55226845,0.74713868,888.0,2.0,17197883510
17,197,883511,0.49012369,0.67869461,1152.0,24.0,17197883511
17,197,883513,0.53831029,0.68370003,1197.0,16.0,17197883513
17,197,883514,0.59496337,0.73777944,1623.0,22.0,17197883514
17,197,883515,0.5243907,0.82465518,742.0,4.0,17197883515
17,197,883516,0.57953471,0.81859434,1272.0,8.0,17197883516
17,197,883517,0.49973297,0.71731967,946.0,5.0,17197883517
17,197,883519,0.5559305,0.74776208,1465.0,8.0,17197883519
17,197,883521,0.52934831,0.75994068,1057.0,6.0,17197883521
17,197,883522,0.51609248,0.77686656,939.0,5.0,17197883522
17,197,883602,0.48012903,0.66774654,934.0,28.0,17197883602
17,197,883603,0.35757989,0.5837093,755.0,244.0,17197883603
17,197,883605,0.33346003,0.37191495,989.0,849.0,17197883605
17,197,883606,0.35289514,0.51332051,1081.0,662.0,17197883606
17,197,883700,0.43353093,0.56724137,768.0,39.0,17197883700
17,197,883803,0.38601387,0.45750207,703.0,239.0,17197883803
17,197,883804,0.40134358,0.59985542,636.0,152.0,17197883804
17,197,883806,0.42768145,0.75855142,853.0,191.0,17197883806
17,197,883808,0.40719068,0.69559008,471.0,209.0,17197883808
17,197,883809,0.46071872,0.60260862,727.0,322.0,17197883809
17,197,883810,0.50439018,0.75061893,891.0,117.0,17197883810
17,197,883811,0.38740635,0.66780573,747.0,98.0,17197883811
17,197,883902,0.53700387,0.67131811,938.0,2.0,17197883902
17,197,883903,0.56826866,0.67516011,452.0,6.0,17197883903
17,197,883904,0.52387512,0.67427611,1099.0,14.0,17197883904
17,197,884003,0.42922509,0.6220696,1183.0,0.0,17197884003
17,197,884004,0.38542551,0.58489394,618.0,0.0,17197884004
17,197,884005,0.55155659,0.70050043,417.0,0.0,17197884005
17,197,884006,0.47466695,0.64972371,657.0,1.0,17197884006
17,197,884101,0.40313262,0.58302337,536.0,35.0,17197884101
17,197,884103,0.49463129,0.65353137,155.0,10.0,17197884103
17,197,980100,0.14482485,0.47088775,46.0,7.0,17197980100
