geoid,Threshold,jobs
17031350400,35,479682.9758064517
17031350400,40,724968.4193548387
17031350400,45,864995.2258064516
17031350400,50,965638.820564516
17031350400,55,1042152.0745967742
17031350400,60,1097954.9495967743
17031351000,5,104.95063375583725
17031351000,10,626.4136090727152
17031351000,15,2034.7965310206805
17031351000,20,8036.789192795197
17031351000,25,17113.987324883255
17031351000,30,54105.46297531688
17031351000,35,202631.80320213476
17031351000,40,469398.75783855905
17031351000,45,721250.6937958639
17031351000,50,872575.8098732488
17031351000,55,972518.8392261508
17031351000,60,1037389.8812541694
17031351100,5,32.46781789638933
17031351100,10,1127.2464678178965
17031351100,15,2364.216640502355
17031351100,20,9579.492935635792
17031351100,25,19917.9748822606
17031351100,30,69043.23704866561
17031351100,35,264984.9042386185
17031351100,40,549464.4552590267
17031351100,45,780557.84144427
17031351100,50,896695.8979591837
17031351100,55,1003736.0156985872
17031351100,60,1062009.2417582418
17031351400,5,190.51546391752575
17031351400,10,863.7340206185567
17031351400,15,3540.9257731958764
17031351400,20,9924.40206185567
17031351400,25,35990.11546391753
17031351400,30,199142.1298969072
17031351400,35,496584.8371134021
17031351400,40,759111.9896907216
17031351400,45,891415.624742268
17031351400,50,997298.4164948454
17031351400,55,1074639.4288659794
17031351400,60,1137138.7979381443
17031351500,5,63.20215633423181
17031351500,10,2157.013477088949
17031351500,15,4295.986522911051
17031351500,20,30871.31266846361
17031351500,25,173573.00539083558
17031351500,30,424749.2830188679
17031351500,35,698976.0754716981
17031351500,40,873281.5687331536
17031351500,45,979958.8059299192
17031351500,50,1068120.1374663073
17031351500,55,1147758.153638814
17031351500,60,1212154.8247978436
17031360200,5,3.5542168674698793
17031360200,10,458.68975903614455
17031360200,15,2099.1626506024095
17031360200,20,6111.387048192771
17031360200,25,30789.58132530121
17031360200,30,56269.89156626506
17031360200,35,183149.44126506025
17031360200,40,433354.7213855422
17031360200,45,710000.891566265
17031360200,50,869995.6837349398
17031360200,55,971858.5376506024
17031360200,60,1038739.109939759
17031380100,5,43.43728423475259
17031380100,10,285.584579976985
17031380100,15,1436.2359033371692
17031380100,20,9370.659378596089
17031380100,25,23390.25776754891
17031380100,30,51004.92289988493
17031380100,35,128823.17606444188
17031380100,40,384823.4234752589
17031380100,45,649956.663981588
17031380100,50,838006.4016110472
17031380100,55,949243.7433831992
17031380100,60,1017241.2197928652
17031380200,5,79.60882800608827
17031380200,10,453.9193302891933
17031380200,15,1673.9284627092843
17031380200,20,4483.9497716894975
17031380200,25,11037.496194824962
17031380200,30,48604.98934550989
17031380200,35,232634.2876712329
17031380200,40,482487.7610350076
17031380200,45,720319.5312024353
17031380200,50,883835.4109589041
17031380200,55,980557.800608828
17031380200,60,1049599.694063927
17031380600,5,76.46233148295003
17031380600,10,481.36716891356065
17031380600,15,2488.498017446471
17031380600,20,8719.904044409199
17031380600,25,50540.27676447264
17031380600,30,273015.70261697064
17031380600,35,556851.9833465504
17031380600,40,775154.2648691515
17031380600,45,908512.5519429024
17031380600,50,1001161.1316415544
17031380600,55,1079082.3925455988
17031380600,60,1140288.252180809
17031381200,5,123.7212681638045
17031381200,10,873.9194187582563
17031381200,15,2570.116248348745
17031381200,20,5311.680317040951
17031381200,25,19836.82034346103
17031381200,30,70563.71862615588
17031381200,35,274067.1387054161
17031381200,40,551767.6869220608
17031381200,45,773557.1254953765
17031381200,50,916030.1690885072
17031381200,55,1011820.8282694848
17031381200,60,1077389.9128137385
17031381400,5,38.62179487179487
17031381400,10,400.4951923076923
17031381400,15,1950.121794871795
17031381400,20,7278.871794871795
17031381400,25,23484.51282051282
17031381400,30,174169.70512820513
17031381400,35,446909.7259615384
17031381400,40,691842.3461538461
17031381400,45,866228.2724358974
17031381400,50,974662.796474359
17031381400,55,1059552.9423076925
17031381400,60,1121351.6009615385
17031381500,5,58.729729729729726
17031381500,10,345.7094594594595
17031381500,15,1640.4797297297298
17031381500,20,8449.256756756757
17031381500,25,21761.736486486487
17031381500,30,179025.3108108108
17031381500,35,464545.4054054054
17031381500,40,726972.7905405406
17031381500,45,885946.8581081082
17031381500,50,994984.3175675676
17031381500,55,1075854.445945946
17031381500,60,1133952.0945945946
17031381700,5,0.0
17031381700,10,0.0
17031381700,15,320.0
17031381700,20,2827.0
17031381700,25,10496.0
17031381700,30,109092.0
17031381700,35,376094.0
17031381700,40,684155.0
17031381700,45,866916.0
17031381700,50,973735.0
17031381700,55,1062084.0
17031381700,60,1119370.0
17031381800,5,27.45167652859961
17031381800,10,536.1341222879685
17031381800,15,2045.854043392505
17031381800,20,5283.63708086785
17031381800,25,23296.919132149906
17031381800,30,92493.87968441816
17031381800,35,322934.7218934911
17031381800,40,584575.5897435897
17031381800,45,797721.0887573964
17031381800,50,930748.8382642998
17031381800,55,1023506.1262327416
17031381800,60,1086193.4792899408
17031381900,5,654.1322869955156
17031381900,10,1394.1928251121076
17031381900,15,2379.6300448430493
17031381900,20,7605.284753363228
17031381900,25,28895.820627802692
17031381900,30,60469.76905829596
17031381900,35,194529.35650224215
17031381900,40,474836.067264574
17031381900,45,714429.9372197309
17031381900,50,876981.5941704036
17031381900,55,984686.3878923766
17031381900,60,1051575.3139013452
17031390100,5,109.68905109489052
17031390100,10,389.94890510948903
17031390100,15,953.7941605839416
17031390100,20,3064.075912408759
17031390100,25,7554.213138686131
17031390100,30,64006.868613138686
17031390100,35,243737.7722627737
17031390100,40,484455.75620437955
17031390100,45,708486.2189781022
17031390100,50,846424.7737226278
17031390100,55,940147.8467153284
17031390100,60,1015169.697810219
17031390200,5,63.88499452354874
17031390200,10,438.67688937568454
17031390200,15,1048.3220153340635
17031390200,20,2072.2026286966047
17031390200,25,6135.176341730558
17031390200,30,33972.813800657175
17031390200,35,79730.69660460022
17031390200,40,269213.426067908
17031390200,45,543543.5498357065
17031390200,50,758629.3318729463
17031390200,55,883187.834611172
17031390200,60,963465.5060240964
17031390300,5,95.8723926380368
17031390300,10,554.5644171779142
17031390300,15,1486.79754601227
17031390300,20,15993.868711656442
17031390300,25,33115.6245398773
17031390300,30,47443.87484662577
17031390300,35,96856.23312883436
17031390300,40,303622.36932515336
17031390300,45,575508.536196319
17031390300,50,786920.0024539877
17031390300,55,917389.9693251534
17031390300,60,996448.9325153376
17031390400,5,50.78138528138528
17031390400,10,424.6612554112554
17031390400,15,3605.693722943723
17031390400,20,17134.282467532466
17031390400,25,34680.38852813853
17031390400,30,44143.455627705625
17031390400,35,80287.9696969697
17031390400,40,239570.85064935064
17031390400,45,515938.8906926407
17031390400,50,741648.619047619
17031390400,55,892767.814935065
17031390400,60,972803.5043290044
17031390500,5,29.371120107962213
17031390500,10,273.31174089068827
17031390500,15,1193.790823211876
17031390500,20,11250.651821862348
17031390500,25,30998.357624831307
17031390500,30,41637.18623481781
17031390500,35,97518.52226720648
17031390500,40,297853.0985155196
17031390500,45,554754.0472334683
17031390500,50,761830.6113360324
17031390500,55,890933.9001349527
17031390500,60,965986.1376518218
17031390600,5,129.67313915857605
17031390600,10,524.2793959007552
17031390600,15,8627.664509169363
17031390600,20,18049.594390507013
17031390600,25,25405.53829557713
17031390600,30,94555.30204962243
17031390600,35,274821.61596548004
17031390600,40,528771.7065803668
17031390600,45,732856.5177993528
17031390600,50,860803.8759439051
17031390600,55,960761.8263214672
17031390600,60,1029376.8910463862
17031390700,5,128.27817949808593
17031390700,10,509.5065929391748
17031390700,15,2520.465759251382
17031390700,20,18156.165036154827
17031390700,25,28681.180774138666
17031390700,30,87112.98553806891
17031390700,35,273522.4785197788
17031390700,40,532107.5465759251
17031390700,45,734804.8404934071
17031390700,50,857415.2054444917
17031390700,55,948509.079965972
17031390700,60,1021622.438111442
17031400300,5,31.940613026819925
17031400300,10,496.7394636015326
17031400300,15,1360.8908045977012
17031400300,20,4963.306513409962
17031400300,25,34291.58620689655
17031400300,30,64383.76245210728
17031400300,35,253143.91762452107
17031400300,40,521009.8084291188
17031400300,45,769246.5766283525
17031400300,50,905387.3314176244
17031400300,55,1015782.3390804598
17031400300,60,1081180.346743295
17031400400,5,16.580601092896174
17031400400,10,68.80191256830601
17031400400,15,1563.1789617486338
17031400400,20,6987.401639344263
17031400400,25,26054.32650273224
17031400400,30,48663.483606557376
17031400400,35,133596.706284153
17031400400,40,363990.3387978142
17031400400,45,630743.8019125683
17031400400,50,833955.1243169399
17031400400,55,961576.3661202184
17031400400,60,1038144.7773224044
17031400500,5,19.23451910408432
17031400500,10,172.12779973649538
17031400500,15,824.300395256917
17031400500,20,4427.235836627141
17031400500,25,23029.146245059288
17031400500,30,52940.913043478264
17031400500,35,153841.57839262186
17031400500,40,382214.1818181818
17031400500,45,659894.8998682477
17031400500,50,863422.25428195
17031400500,55,975595.5467720684
17031400500,60,1053394.696969697
17031400800,5,36.249422632794456
17031400800,10,250.8187066974596
17031400800,15,1489.6177829099306
17031400800,20,4213.565819861432
17031400800,25,32830.495381062356
17031400800,30,45245.60277136259
17031400800,35,132120.68706697458
17031400800,40,368635.3394919169
17031400800,45,653642.1535796766
17031400800,50,862288.1258660508
17031400800,55,964864.851039261
17031400800,60,1053026.409930716
17031410100,5,355.4805194805195
17031410100,10,1871.1493506493507
17031410100,15,3797.1252319109462
17031410100,20,21153.19573283859
17031410100,25,38494.75788497217
17031410100,30,99121.25881261595
17031410100,35,334485.0779220779
17031410100,40,605386.8525046383
17031410100,45,785487.3246753247
17031410100,50,889057.4545454546
17031410100,55,987950.3682745824
17031410100,60,1056902.0417439702
17031410200,5,208.60147601476015
17031410200,10,1304.0479704797049
17031410200,15,11926.31365313653
17031410200,20,31231.745387453873
17031410200,25,34933.70479704797
17031410200,30,67153.15129151291
17031410200,35,258231.44649446497
17031410200,40,535730.553505535
17031410200,45,746725.3985239853
17031410200,50,873170.4760147601
17031410200,55,965797.3284132842
17031410200,60,1034811.7970479704
17031410500,5,30.739910313901344
17031410500,10,1229.5650224215246
17031410500,15,19977.473542600896
17031410500,20,30980.64484304933
17031410500,25,36628.19192825112
17031410500,30,42654.460986547085
17031410500,35,68419.23228699551
17031410500,40,268048.08251121076
17031410500,45,552551.1784753363
17031410500,50,790753.4089686099
17031410500,55,915220.6995515696
17031410500,60,1003838.6394618836
17031410600,5,221.0863309352518
17031410600,10,1084.782973621103
17031410600,15,21729.225419664268
17031410600,20,30681.14748201439
17031410600,25,34758.92086330935
17031410600,30,38553.05035971223
17031410600,35,62288.20503597122
17031410600,40,239072.12709832133
17031410600,45,526395.6139088729
17031410600,50,758931.417266187
17031410600,55,898424.1211031175
17031410600,60,979589.8021582734
17031410700,5,249.10259301014656
17031410700,10,1391.4013528748592
17031410700,15,21159.97294250282
17031410700,20,30488.078917700113
17031410700,25,34467.339346110486
17031410700,30,38970.870349492674
17031410700,35,95773.52198421648
17031410700,40,323767.84892897407
17031410700,45,592162.3573844419
17031410700,50,801568.0259301015
17031410700,55,915889.1972942502
17031410700,60,991678.4261555806
17031410800,5,566.7462057335582
17031410800,10,1965.787521079258
17031410800,15,7741.50084317032
17031410800,20,31081.58516020236
17031410800,25,35170.614671163574
17031410800,30,51948.92074198988
17031410800,35,163299.0286677909
17031410800,40,426082.6779089376
17031410800,45,688404.0370994941
17031410800,50,845901.3861720067
17031410800,55,942676.6703204048
17031410800,60,1020162.0033726812
17031410900,5,289.5851318944844
17031410900,10,1567.6300959232617
17031410900,15,3789.5575539568345
17031410900,20,22080.45323741007
17031410900,25,34545.54136690647
17031410900,30,62546.48860911271
17031410900,35,225839.18105515587
17031410900,40,501280.68824940047
17031410900,45,721112.3123501199
17031410900,50,851711.5731414868
17031410900,55,951058.1300959232
17031410900,60,1023892.7715827338
17031411000,5,179.84487534626038
17031411000,10,1088.2943213296398
17031411000,15,3292.224376731302
17031411000,20,19197.454986149583
17031411000,25,34304.83379501385
17031411000,30,55942.02216066482
17031411000,35,156187.96121883657
17031411000,40,408657.73130193906
17031411000,45,643984.8698060942
17031411000,50,808854.1655124654
17031411000,55,922512.5602493074
17031411000,60,996450.6807479224
17031411100,5,79.82311557788945
17031411100,10,837.3165829145729
17031411100,15,3307.6201005025127
17031411100,20,25939.437185929648
17031411100,25,35745.7216080402
17031411100,30,66386.38291457287
17031411100,35,199857.88542713568
17031411100,40,470151.98190954776
17031411100,45,710428.6432160804
17031411100,50,853545.8251256282
17031411100,55,947629.7185929648
17031411100,60,1026873.6492462312
17031411200,5,148.49621212121212
17031411200,10,930.6679292929292
17031411200,15,18218.64898989899
17031411200,20,30606.50126262626
17031411200,25,34398.31565656565
17031411200,30,40727.46590909091
17031411200,35,92700.29545454546
17031411200,40,279468.125
17031411200,45,564169.6351010101
17031411200,50,782591.933080808
17031411200,55,906584.3825757576
17031411200,60,983931.683080808
17031420100,5,47.18545454545455
17031420100,10,226.3
17031420100,15,1643.898181818182
17031420100,20,6861.416363636364
17031420100,25,34561.44909090909
17031420100,30,42380.91090909091
17031420100,35,63268.56545454545
17031420100,40,162689.93636363637
17031420100,45,449220.5181818182
17031420100,50,700682.0345454545
17031420100,55,857758.9054545454
17031420100,60,931495.2654545456
17031420200,5,312.1439169139466
